Age,BestSquatKg
40.0,152.5
34.0,167.5
26.5,145.0
28.0,205.0
25.5,220.0
14.5,92.5
22.0,145.0
37.5,132.5
24.0,315.0
40.0,195.0
53.0,137.5
42.5,155.0
23.0,142.5
23.0,287.5
22.5,92.5
29.5,250.0
27.0,255.0
18.5,250.0
23.0,200.0
20.0,265.0
26.0,320.0
22.0,155.0
25.0,217.5
18.5,242.5
34.5,252.5
31.0,190.0
50.0,70.0
51.0,250.0
17.0,133.81
19.5,185.0
26.0,87.5
18.5,167.5
23.0,260.0
26.0,227.5
45.0,167.5
16.5,100.0
35.0,204.91
43.5,294.84
22.0,360.0
24.0,278.96
22.5,322.5
45.5,115.0
18.5,77.5
35.5,220.0
18.0,115.0
39.0,205.0
41.0,197.5
28.5,135.0
75.0,80.0
27.5,105.0
20.5,90.0
29.5,182.5
30.5,85.0
20.5,175.0
24.5,112.5
41.0,252.5
20.0,142.5
22.0,225.0
42.0,249.48
20.0,232.5
17.0,282.5
34.0,272.5
14.5,105.0
33.5,105.0
21.0,217.5
20.5,80.0
28.0,240.0
,130.0
28.0,170.0
15.5,120.0
27.5,227.5
38.0,240.0
31.5,102.5
31.5,240.0
23.0,226.8
32.5,180.0
52.0,200.0
23.5,390.0
16.0,185.0
33.5,132.5
40.0,182.5
62.5,137.5
24.0,158.76
60.0,260.0
50.0,255.0
26.0,227.5
44.5,152.5
52.0,182.5
50.0,265.0
13.5,95.0
46.0,122.5
32.0,-290.0
29.0,200.0
23.5,172.5
19.0,247.5
28.0,122.5
24.0,172.5
31.0,82.5
24.5,240.0
19.5,100.0
44.0,172.5
34.5,255.0
60.0,237.5
17.0,177.5
39.0,192.5
54.0,204.12
31.0,152.5
21.5,105.0
16.5,107.5
56.5,107.5
20.5,125.0
47.5,165.0
19.5,205.0
40.0,205.0
16.0,102.5
41.5,182.5
25.0,80.0
24.0,205.0
17.0,125.0
29.5,272.5
19.0,142.5
26.5,465.0
20.5,82.5
26.0,195.0
23.0,147.5
26.0,170.0
22.0,155.0
38.0,225.0
34.5,197.5
11.5,70.0
38.0,232.5
28.5,155.0
17.0,154.22
45.5,185.0
18.5,160.0
17.5,200.0
22.0,170.0
28.0,249.48
28.0,142.5
35.0,195.04
79.5,150.0
24.0,130.0
21.0,177.5
,122.5
22.5,122.5
48.0,100.0
18.5,105.0
21.0,192.5
21.5,190.0
22.0,275.0
25.0,187.5
21.0,257.5
36.5,220.0
27.0,332.5
68.0,130.0
20.5,270.0
25.0,192.5
29.5,100.0
48.0,60.0
16.5,102.5
19.5,90.0
44.5,200.0
25.0,152.5
17.0,52.5
22.0,280.0
43.0,165.0
20.5,290.0
17.0,180.0
18.5,152.5
21.5,167.5
30.5,97.5
25.5,340.0
27.5,117.5
54.0,227.5
23.0,205.0
21.0,153.0
44.0,180.0
34.5,265.0
18.5,145.0
17.0,122.5
22.0,135.0
47.0,460.0
15.0,83.91
26.5,65.0
23.0,135.0
39.0,280.0
23.5,102.5
36.0,287.5
28.0,255.0
22.5,100.0
33.0,237.5
25.5,100.0
20.5,132.5
15.5,175.0
17.5,188.2
30.0,70.0
41.0,205.0
23.5,175.0
45.0,380.0
30.5,240.0
32.5,370.0
78.0,92.5
20.0,192.5
12.5,70.0
18.0,265.0
41.0,82.5
24.5,162.5
24.0,245.0
18.5,190.0
17.5,87.5
19.5,174.63
17.5,160.0
30.0,240.0
32.5,205.0
20.0,265.0
21.0,142.5
41.0,107.5
19.5,92.5
33.5,172.5
29.0,110.0
25.0,237.5
46.5,242.5
22.0,227.5
16.5,102.1
24.0,122.5
19.5,140.0
17.0,120.0
32.5,245.0
24.0,272.5
21.5,92.5
35.5,57.5
37.0,110.0
15.0,165.0
25.0,260.0
30.0,430.91
31.0,80.0
18.5,390.0
30.5,215.0
42.0,107.5
27.5,87.5
17.0,145.0
41.0,272.5
54.5,252.5
33.0,205.0
28.5,130.0
24.0,340.0
27.0,255.0
38.5,87.5
33.0,222.5
41.0,160.0
46.0,250.0
60.5,47.5
34.0,107.5
15.5,105.0
21.5,145.0
42.0,283.5
21.5,103.0
36.5,220.0
18.0,162.5
34.5,295.0
33.0,265.0
30.5,262.5
18.0,167.5
18.5,162.5
25.0,235.0
22.5,230.0
21.5,85.0
15.0,111.13
29.0,120.0
29.0,267.5
32.0,245.0
23.0,197.5
21.5,105.0
23.0,155.0
40.5,135.0
58.0,207.5
34.0,120.0
22.0,170.1
55.0,167.5
21.5,172.5
17.0,151.95
29.0,249.48
43.0,260.0
23.0,120.0
15.0,111.13
15.0,151.95
,152.5
57.0,60.0
40.0,235.0
53.0,255.0
22.0,255.0
41.5,152.5
46.0,100.0
25.0,365.0
50.0,192.5
18.5,165.0
31.0,92.5
28.0,185.0
23.0,207.5
38.0,175.0
41.0,227.5
17.5,180.0
16.5,135.0
13.0,90.0
51.5,175.0
32.0,95.0
27.0,60.0
33.5,192.5
19.0,227.5
22.5,260.0
20.5,197.5
27.0,352.5
30.5,225.0
43.0,187.5
19.0,175.0
28.0,95.0
69.5,154.22
15.5,115.7
24.5,202.5
17.0,177.5
16.5,122.5
19.5,100.0
28.0,110.0
23.0,185.0
57.5,292.5
38.5,155.0
16.5,175.0
41.0,177.5
17.5,122.5
26.0,145.0
16.0,157.5
21.0,167.5
38.0,117.5
16.5,85.0
27.0,205.0
22.0,170.0
29.5,230.0
61.5,197.5
34.0,142.5
24.0,137.5
38.0,290.0
28.5,92.5
25.0,215.0
27.0,280.0
15.0,52.16
44.0,239.95
18.0,158.76
18.5,197.5
50.0,145.0
26.5,105.0
31.0,220.0
19.5,190.0
25.5,177.5
21.5,155.0
29.0,122.5
39.0,87.5
43.0,252.5
20.5,125.0
22.0,237.5
29.5,187.5
26.5,137.5
31.5,220.0
37.0,97.5
23.5,410.0
31.0,102.5
35.0,205.0
42.0,227.5
26.0,185.0
44.5,226.8
21.5,180.0
26.5,110.0
23.0,97.5
24.5,217.5
22.0,275.0
55.5,202.5
64.0,142.5
36.0,172.5
15.5,100.0
22.5,195.0
20.5,182.5
16.0,164.99
26.5,105.0
47.0,45.0
24.0,82.5
29.0,127.5
47.0,167.5
27.5,192.5
36.0,227.52
52.0,70.0
35.5,187.5
48.5,100.0
30.0,192.5
23.5,82.5
24.0,272.5
26.0,105.0
27.0,120.0
28.5,115.0
32.0,77.5
17.5,215.5
32.0,200.0
23.0,225.0
27.5,230.0
39.0,127.5
20.5,102.5
26.0,212.5
18.5,212.5
14.5,80.0
37.0,105.0
31.5,287.5
45.0,365.0
27.0,235.0
31.5,192.5
35.0,235.0
23.0,294.84
41.5,152.5
30.5,112.5
31.0,80.0
55.5,175.0
46.5,300.0
17.0,135.0
30.0,220.0
26.0,122.5
46.0,235.0
23.0,220.0
20.5,200.0
24.0,238.14
19.5,105.0
24.0,190.0
33.0,285.0
50.0,70.31
33.0,187.5
27.0,322.5
24.5,155.0
53.0,275.0
27.5,222.5
50.0,125.0
53.0,142.5
22.5,157.5
23.0,205.0
41.5,162.5
29.5,337.5
62.0,217.5
29.5,107.5
29.0,308.44
26.5,175.0
20.0,200.0
49.0,102.5
34.5,142.5
27.0,227.5
61.5,77.5
25.5,137.5
22.5,265.0
22.5,170.0
42.0,220.0
50.5,140.0
18.0,105.0
29.0,240.0
33.5,137.5
26.0,200.0
27.5,285.0
,327.49
19.5,272.5
31.5,267.5
19.0,179.17
55.0,210.0
26.0,145.0
28.0,290.0
25.0,235.87
22.0,142.5
59.0,192.5
29.5,107.5
23.0,107.5
23.5,117.5
17.5,137.5
43.5,310.0
58.0,130.0
25.0,190.0
28.5,112.5
42.0,182.5
,172.5
23.5,207.5
19.0,331.12
24.0,212.5
23.0,112.5
25.5,220.0
48.0,320.0
20.5,180.0
48.0,160.0
48.0,127.5
24.5,107.5
19.0,77.5
35.0,120.0
29.0,345.0
,220.0
50.5,185.0
17.5,147.5
33.5,87.5
17.5,167.5
16.5,124.7
38.5,105.0
18.5,157.5
32.5,185.0
55.0,160.0
26.5,95.0
30.0,227.5
19.5,187.5
47.5,230.0
57.5,62.5
60.0,205.0
30.0,187.5
19.5,115.0
25.5,97.5
35.0,145.0
36.5,82.5
22.0,180.0
29.5,195.0
25.0,87.5
44.0,105.0
25.0,127.5
56.0,137.5
24.5,182.5
63.5,170.0
19.0,167.5
21.5,267.5
29.5,112.5
22.0,255.0
60.0,57.5
28.0,182.5
21.0,212.5
22.0,305.0
18.0,165.0
53.0,117.5
21.0,182.5
22.0,185.0
59.0,107.5
20.5,115.0
37.5,130.0
24.0,110.0
23.5,160.0
26.5,205.0
26.0,190.0
31.5,102.5
21.5,167.5
34.5,120.0
32.5,180.0
56.5,85.0
32.0,330.0
26.5,355.0
28.5,205.0
37.0,242.5
39.0,97.5
21.5,290.0
25.0,102.5
16.0,182.5
46.0,47.5
33.0,240.0
47.0,92.5
23.5,190.0
37.0,199.58
17.5,185.97
19.5,150.0
32.5,192.5
37.0,272.5
55.0,142.5
22.5,132.5
37.0,192.5
32.5,280.0
23.5,167.5
36.0,92.5
22.5,80.0
38.0,115.0
35.0,192.5
23.5,247.5
19.0,205.0
9.5,15.0
7.0,20.0
27.5,190.0
27.0,155.0
24.5,155.0
28.0,435.0
44.0,272.5
32.5,257.5
48.0,111.13
24.5,110.0
44.5,195.0
38.0,175.0
18.0,-185.0
38.5,155.0
20.5,180.0
27.0,425.0
29.5,185.0
22.0,117.5
25.0,147.5
28.5,330.0
20.0,212.5
41.0,157.5
23.0,235.0
27.5,220.0
23.5,170.0
20.5,165.0
26.0,185.0
20.0,182.5
17.5,152.5
27.0,197.5
22.0,110.0
62.0,170.0
16.5,100.0
18.0,220.0
20.0,260.0
19.0,227.5
44.0,129.27
19.5,265.0
46.5,132.5
57.5,240.0
23.0,212.51
25.0,120.0
50.0,150.0
38.5,83.9
53.0,65.0
20.0,155.0
29.0,252.5
28.0,70.0
35.5,232.5
53.5,77.5
24.0,125.0
37.5,155.0
17.5,105.0
16.5,137.5
24.5,142.5
27.0,300.0
27.0,185.0
23.5,200.0
25.0,137.5
40.5,180.0
21.0,245.0
43.5,92.5
28.0,262.5
28.5,425.0
32.0,295.0
22.5,172.5
22.0,207.5
32.5,205.0
33.0,290.0
29.0,235.0
23.5,130.0
19.5,145.0
42.0,192.5
22.0,102.5
59.0,197.5
34.5,87.5
16.5,130.0
36.5,120.0
17.5,145.0
17.5,182.5
59.0,137.5
18.0,125.0
26.0,95.0
31.0,245.0
35.0,92.5
16.5,127.5
57.5,170.0
18.5,207.5
19.5,177.5
37.5,102.5
12.5,38.0
39.5,197.5
27.5,190.0
13.5,100.0
48.0,170.0
27.0,172.5
30.0,205.0
24.0,152.5
32.0,330.0
44.0,125.0
35.0,115.0
17.0,147.5
18.0,162.5
29.5,235.0
24.5,195.0
30.0,75.0
22.5,205.0
16.0,187.5
25.5,165.0
20.5,205.0
18.5,247.5
17.5,145.0
29.0,90.0
22.0,110.0
25.5,100.0
26.5,250.0
23.0,227.5
27.5,190.0
17.0,155.0
19.0,107.5
29.0,130.0
32.0,-102.5
29.0,230.0
17.5,200.0
55.5,250.0
41.5,240.0
22.0,87.5
39.5,175.0
22.0,240.0
17.0,147.42
24.0,275.0
20.0,220.0
24.5,275.0
15.0,147.42
23.0,220.0
23.0,237.5
20.5,155.0
27.0,180.0
31.0,142.88
42.5,117.5
14.5,155.0
26.0,82.5
24.5,70.0
47.0,227.5
29.0,87.5
28.0,75.0
47.5,230.0
17.0,155.0
24.5,235.0
29.0,183.7
55.5,192.5
27.0,212.5
36.0,145.0
13.5,115.0
,245.0
25.0,97.5
44.0,175.0
22.5,60.0
25.5,120.0
25.5,117.5
17.5,155.0
31.5,150.0
29.0,172.5
24.5,215.46
31.0,-247.5
52.0,158.76
16.5,210.9
37.0,212.5
25.0,307.5
27.0,147.5
17.5,245.0
34.5,127.5
23.5,122.5
33.0,272.5
19.5,195.0
44.0,190.0
22.5,267.5
22.5,113.4
23.5,287.5
45.0,215.0
23.5,215.0
26.0,205.0
54.0,97.5
43.0,97.5
20.5,120.0
75.0,95.0
33.5,272.5
31.0,405.0
20.0,290.0
23.0,205.0
28.5,242.5
24.0,270.0
24.0,230.0
22.0,330.0
43.5,195.0
,310.71
16.0,137.5
33.5,227.5
39.0,215.0
22.0,112.5
36.5,138.4
36.5,162.5
27.0,292.5
26.5,190.0
31.0,142.5
25.0,62.5
26.5,110.0
40.5,80.0
26.5,160.0
26.0,230.0
19.5,85.0
19.0,107.5
50.0,342.5
43.0,217.5
61.5,215.0
19.5,87.5
33.0,185.0
34.5,135.0
50.0,100.0
31.5,102.5
27.5,245.0
19.5,165.0
20.5,227.5
30.5,235.0
21.5,92.5
57.0,192.5
49.0,185.0
17.5,110.0
55.0,80.0
21.5,190.0
18.5,172.5
37.0,137.44
26.5,132.5
22.5,200.0
68.5,82.5
23.0,182.5
24.0,190.0
51.0,-110.0
32.0,365.0
24.0,230.0
58.5,186.0
29.0,206.38
56.5,235.0
19.5,115.0
20.5,112.5
34.5,292.5
43.0,112.5
44.0,292.5
35.0,100.0
16.5,235.0
41.0,121.5
30.5,272.5
19.5,100.0
28.0,100.0
38.0,180.0
,86.2
26.5,110.0
19.0,245.0
34.0,229.06
59.5,115.0
17.5,147.5
30.0,230.0
21.0,162.5
16.5,117.5
27.0,92.5
21.0,115.0
28.5,157.5
22.5,45.0
41.5,190.0
24.0,100.0
33.5,112.5
23.0,90.72
27.0,97.5
69.0,105.0
20.0,240.0
33.0,205.0
26.0,200.0
24.0,287.5
32.0,210.0
31.0,250.0
39.0,113.4
29.5,215.0
27.0,105.0
44.0,182.5
29.0,165.0
20.0,117.5
39.0,267.5
24.5,82.5
21.0,218.86
30.0,257.5
47.5,157.5
57.0,102.5
33.0,210.0
21.5,230.0
64.0,107.5
30.0,170.0
26.0,255.0
,182.5
23.0,210.0
18.0,185.0
18.5,192.5
35.5,112.5
16.5,185.0
21.5,90.0
31.0,120.0
24.5,162.5
25.5,177.5
16.0,182.5
26.0,102.5
19.0,160.0
23.5,167.5
43.0,105.0
28.5,182.5
24.0,120.0
22.0,202.5
18.0,170.1
18.0,92.5
24.0,102.5
28.5,225.0
31.0,80.0
24.5,262.5
39.5,292.5
51.5,330.0
37.5,160.0
16.0,132.5
31.0,75.0
53.0,230.0
28.0,102.5
26.0,237.5
14.5,137.5
32.0,275.0
35.0,190.0
28.5,117.5
17.5,117.9
64.0,102.5
19.5,230.0
62.0,62.5
34.0,205.0
32.5,132.5
17.0,117.5
15.0,142.88
24.0,175.0
15.5,125.0
34.0,305.0
19.0,285.0
16.5,92.5
31.5,280.0
23.5,322.5
18.0,150.0
24.0,242.67
32.0,290.0
20.5,250.0
40.5,319.8
58.5,150.0
12.5,62.5
32.5,252.5
30.5,185.0
21.5,240.0
31.0,97.5
25.5,92.5
27.0,195.0
22.5,230.0
57.5,87.5
29.0,192.5
38.5,97.5
23.5,185.0
24.0,177.5
40.5,112.5
22.0,172.5
23.0,82.5
28.5,250.0
17.5,107.5
18.0,167.83
22.0,145.15
29.0,177.5
42.0,262.5
28.0,235.0
17.5,195.0
33.5,120.0
15.5,182.5
22.5,192.5
16.0,175.0
23.5,257.5
20.0,205.0
21.0,100.0
65.0,142.5
36.0,102.5
42.0,228.0
50.5,185.0
40.0,357.5
51.5,177.5
,277.5
34.0,372.5
37.0,222.5
27.0,-292.5
15.0,87.5
19.0,163.29
23.0,190.0
17.5,212.5
39.5,72.5
69.5,177.5
22.0,197.5
37.0,272.5
51.0,238.14
40.5,105.0
19.5,172.5
41.0,107.5
21.5,227.5
42.0,69.97
57.5,155.0
37.0,340.0
39.5,122.5
25.0,205.0
21.0,132.5
25.0,105.0
14.5,50.0
16.0,155.0
37.5,135.0
39.0,282.5
36.0,242.5
23.0,255.0
24.0,87.5
20.5,130.0
22.0,87.5
32.5,227.5
39.0,285.0
48.5,325.0
23.0,227.5
42.5,232.5
18.5,105.0
15.0,140.0
33.0,202.5
24.0,105.0
39.0,150.0
21.0,150.0
,136.1
23.0,92.5
24.0,142.5
21.0,306.17
30.0,135.0
23.0,162.5
16.5,115.7
31.5,195.0
21.5,132.5
25.5,240.0
34.0,220.0
51.0,254.01
21.0,230.0
17.5,160.0
24.5,205.0
34.0,220.0
20.5,210.0
34.5,227.5
19.5,160.0
22.5,230.0
51.5,265.0
18.5,72.5
25.0,287.5
35.5,170.0
37.0,440.0
16.5,187.5
33.5,135.0
18.0,280.0
49.5,97.5
33.5,250.0
31.5,102.5
19.0,295.0
34.5,225.0
26.0,180.0
21.0,170.0
21.0,212.5
21.5,245.0
21.0,197.5
22.5,182.5
32.5,105.0
20.5,145.0
23.5,107.5
22.0,220.0
39.0,150.0
34.0,68.04
23.0,127.5
30.0,332.5
45.0,200.5
21.0,125.0
20.5,207.5
29.0,230.0
32.5,350.0
19.0,120.0
38.0,188.24
50.0,245.0
28.0,157.5
40.5,227.5
21.0,217.5
32.0,230.0
28.5,135.0
40.5,130.0
31.0,190.0
16.5,187.5
32.5,185.0
24.0,185.97
19.0,125.0
56.0,237.5
19.5,160.0
32.0,200.0
22.5,190.0
70.5,100.0
53.0,182.5
15.0,165.56
24.0,182.5
57.0,45.0
20.5,165.0
26.0,165.0
23.5,242.5
21.5,210.0
17.0,102.5
21.0,202.5
31.0,92.5
22.0,165.0
50.0,110.0
20.5,222.5
35.0,245.0
18.0,237.5
41.0,135.0
18.0,265.0
23.5,110.0
18.5,197.5
14.5,107.5
49.5,90.0
57.5,185.0
45.0,90.0
51.0,160.0
40.0,82.5
44.0,220.0
22.0,150.0
17.0,147.5
16.0,190.0
43.0,207.5
17.5,190.0
34.5,397.5
,250.0
,150.0
21.5,160.0
26.5,72.5
21.5,122.5
20.0,117.5
26.0,97.5
33.5,480.0
30.0,177.5
48.0,130.0
25.0,147.5
32.5,132.5
47.5,155.0
31.0,275.0
26.0,282.5
23.5,197.31
44.0,190.0
25.5,107.5
24.0,245.0
21.0,192.5
39.0,197.5
24.0,150.0
27.5,185.0
59.5,115.5
19.0,65.0
27.5,150.0
33.0,340.0
35.0,165.0
26.5,165.0
31.5,200.0
15.0,110.0
23.5,145.0
26.0,220.0
44.0,155.0
26.0,105.0
26.5,122.5
20.0,205.0
18.0,152.5
38.0,82.5
34.0,207.5
29.5,90.0
30.0,120.0
23.5,235.0
21.0,-317.5
26.0,395.0
29.0,158.0
31.0,185.0
42.5,147.5
27.0,217.5
,270.0
59.5,80.0
34.5,374.21
42.0,150.0
46.0,115.0
38.5,225.0
27.0,265.0
29.0,227.5
38.5,235.0
66.5,77.5
26.0,147.5
33.0,90.0
25.5,155.0
20.0,175.0
24.0,227.5
32.0,107.5
23.0,272.5
13.0,82.5
34.0,97.5
21.0,150.0
26.0,305.0
18.0,183.7
23.0,215.0
21.0,182.5
21.5,247.5
38.0,285.0
31.0,160.0
23.5,190.0
27.5,210.0
27.0,210.0
49.0,207.5
51.0,185.0
31.5,187.5
64.0,110.0
30.5,92.5
30.5,300.0
37.0,250.0
21.0,157.5
61.0,160.0
42.5,210.0
26.5,160.0
32.0,462.66
40.0,142.5
25.5,255.0
14.5,72.5
47.5,185.0
35.0,285.0
25.0,227.5
40.0,197.5
27.5,195.0
30.0,127.5
16.5,180.0
22.0,72.5
20.0,97.5
22.0,197.5
15.0,117.5
27.5,140.0
25.0,190.0
16.5,232.5
28.0,355.0
39.0,285.0
25.5,240.0
24.0,205.0
31.0,205.0
26.0,117.93
28.0,80.0
20.5,170.0
31.0,352.5
47.0,117.5
33.5,235.0
17.5,135.0
20.0,192.5
19.5,250.0
29.0,95.0
33.5,200.0
21.0,117.5
24.5,272.5
25.5,232.5
22.5,210.0
49.0,160.0
17.5,127.5
28.0,267.5
23.0,62.5
35.0,285.0
55.0,107.5
52.5,180.0
44.5,156.5
23.5,175.0
32.0,115.0
19.5,230.0
42.5,362.87
25.0,107.5
19.0,105.0
22.0,122.5
26.0,132.5
19.0,182.5
25.0,342.5
36.0,192.5
35.5,340.0
27.5,190.0
18.0,202.5
31.5,135.0
29.0,147.5
27.5,220.0
48.0,130.0
32.0,142.88
21.0,175.0
40.5,215.0
31.5,97.5
38.0,60.0
23.0,250.0
21.5,197.5
33.0,227.5
16.5,120.0
21.0,182.5
34.5,87.5
27.0,205.0
28.0,310.0
35.0,138.0
50.0,62.5
30.0,102.5
43.5,240.0
43.0,95.0
19.0,202.5
38.0,155.0
37.0,197.5
34.0,160.0
26.5,172.5
30.5,67.5
27.5,197.5
26.5,197.5
22.5,217.5
37.0,340.0
34.0,195.0
22.5,102.5
36.5,125.0
27.0,227.5
33.0,182.5
32.0,147.5
28.5,192.5
40.0,65.0
20.0,87.5
38.0,169.98
37.0,225.0
45.5,250.0
24.0,202.5
31.5,100.0
64.5,220.0
31.0,340.0
29.0,115.0
23.0,160.0
27.0,90.0
24.5,127.5
28.0,172.5
41.0,350.0
28.0,210.0
22.0,182.5
70.5,197.5
15.0,136.08
21.5,95.0
36.0,217.5
23.0,220.0
37.0,92.5
21.0,232.5
21.5,165.0
27.0,240.0
19.0,137.5
33.0,87.5
19.0,182.5
39.0,215.0
26.0,165.0
76.0,145.0
34.0,192.5
31.0,102.5
65.5,212.5
29.0,249.48
28.0,250.0
53.5,282.5
27.5,192.5
64.0,187.5
28.0,265.0
64.0,50.0
20.0,210.0
33.5,180.0
15.0,122.5
52.0,115.0
53.0,115.0
24.0,400.0
14.0,52.5
25.0,300.0
21.5,230.0
30.5,172.5
26.0,120.0
54.0,185.0
26.0,70.0
15.0,190.0
15.0,61.23
45.0,120.0
61.5,100.0
32.0,232.5
46.0,340.19
25.0,160.0
23.0,142.5
19.5,172.5
21.0,150.0
23.5,297.5
24.5,185.0
23.0,212.5
65.0,80.0
55.5,155.0
39.5,107.5
36.5,115.0
16.5,135.0
16.5,110.0
41.0,197.5
56.0,250.0
23.0,238.0
25.5,142.5
29.0,112.5
25.5,135.0
22.5,294.84
22.0,220.0
48.5,210.0
49.5,115.0
22.5,140.0
31.0,230.0
38.0,145.0
21.0,220.0
28.0,202.5
54.0,192.5
43.0,170.0
49.0,150.0
27.0,330.0
29.5,180.0
31.0,207.5
71.5,140.0
19.5,205.0
23.5,125.0
60.5,190.0
26.5,150.0
46.0,155.0
24.5,232.5
21.5,140.0
44.0,197.31
19.0,115.0
29.5,177.5
44.0,137.5
22.5,255.0
36.0,195.0
19.5,57.5
28.0,262.5
25.5,160.0
24.5,142.5
50.0,137.5
25.5,215.0
17.0,122.47
23.0,117.5
45.0,120.0
23.0,102.5
22.0,130.0
25.0,205.0
20.0,260.0
22.5,240.0
28.5,87.5
30.0,155.0
13.0,60.0
35.0,267.5
27.0,77.11
27.5,197.5
21.5,92.5
45.5,155.0
24.0,197.5
25.0,320.0
49.5,170.0
41.0,260.0
22.0,125.0
23.5,195.0
33.5,400.0
19.5,110.0
23.0,197.5
39.0,277.5
22.0,82.5
64.0,112.5
22.0,240.0
15.5,152.5
29.0,192.5
32.0,195.0
41.5,125.0
24.5,87.5
21.0,187.5
27.0,137.5
34.5,125.0
34.0,147.5
16.0,217.5
32.0,272.5
19.5,117.5
30.0,260.0
23.0,167.5
31.0,142.5
26.5,100.0
35.0,132.5
21.5,117.5
16.5,227.5
27.0,282.5
22.0,157.5
16.5,120.0
47.0,165.56
57.0,50.0
19.5,80.0
21.5,180.0
28.0,165.0
22.0,175.0
24.0,285.0
17.5,150.0
73.0,147.5
26.0,175.0
26.0,185.0
61.0,75.5
18.0,85.0
31.5,240.0
17.5,137.5
29.0,322.5
30.0,125.0
18.0,125.0
30.5,360.0
70.5,145.0
19.0,182.5
18.5,287.5
28.0,180.0
57.0,357.5
,92.5
19.5,182.5
23.5,210.0
21.0,183.7
31.0,212.5
22.0,258.55
26.5,115.0
21.5,187.5
9.5,47.5
41.0,247.5
28.0,280.0
32.0,185.0
30.0,335.0
40.0,112.5
18.0,232.5
49.5,87.5
34.0,95.0
24.5,102.5
22.0,135.0
15.5,72.5
21.0,235.0
21.5,210.0
40.0,127.5
,195.0
40.5,240.0
30.0,210.0
23.5,125.0
21.0,267.5
26.0,145.0
18.5,237.5
44.5,92.5
19.0,137.5
59.5,30.0
24.0,272.5
31.5,200.0
26.0,240.0
26.0,115.0
20.0,180.0
24.5,200.0
17.5,55.0
20.5,135.0
58.0,185.97
21.5,127.5
31.0,117.5
59.5,137.5
20.5,135.0
17.0,135.0
25.5,102.5
38.0,242.5
29.5,220.0
20.5,220.0
26.0,105.0
24.0,255.0
16.0,117.5
27.0,270.0
35.0,315.0
22.5,217.5
12.5,47.5
24.0,235.0
25.0,310.0
31.5,135.0
25.5,285.0
38.0,142.5
33.5,112.5
43.0,230.0
18.0,147.5
16.5,75.0
15.5,95.0
35.0,130.0
31.0,205.0
31.0,300.0
24.0,200.0
48.0,151.95
17.0,140.0
28.0,105.0
20.0,108.86
25.5,200.0
19.5,125.0
27.5,185.0
33.0,242.5
50.0,237.5
28.0,102.5
19.0,272.5
16.5,120.0
35.0,227.5
47.5,157.5
20.0,250.0
,110.0
15.5,192.5
59.0,125.0
22.0,210.0
35.0,220.0
28.5,255.0
25.0,310.0
21.5,120.2
25.0,127.5
53.0,215.0
23.5,275.0
19.0,300.0
28.0,327.5
44.0,252.5
38.5,175.0
21.5,126.0
21.5,335.0
30.0,167.5
18.5,137.5
17.5,192.5
25.0,205.0
29.0,255.0
22.0,302.5
45.5,210.0
40.0,110.0
48.5,165.0
50.0,165.0
32.0,290.0
27.0,297.5
49.5,145.0
26.0,185.0
48.0,135.0
31.5,192.5
36.5,182.5
25.0,195.0
22.0,217.5
29.0,200.0
23.5,197.5
45.0,142.5
49.0,125.0
30.0,230.0
24.0,327.5
23.5,100.0
33.0,142.88
25.0,155.0
28.0,172.5
13.0,90.0
21.0,85.0
27.5,362.5
31.0,185.0
33.0,185.0
25.0,170.0
30.0,182.5
27.0,230.0
30.5,185.0
26.5,390.0
24.5,172.5
24.5,330.0
28.0,220.0
40.0,235.0
27.0,215.0
55.5,220.0
25.5,182.5
17.5,167.5
48.5,165.0
25.0,87.5
23.5,210.0
45.5,102.5
17.5,147.5
23.0,245.0
26.0,107.5
28.5,215.0
21.0,182.5
24.5,135.0
26.0,175.0
22.5,252.5
35.0,140.0
39.0,87.5
42.0,212.5
17.5,162.5
26.0,182.5
28.0,240.0
27.0,177.5
29.0,131.54
43.0,127.5
30.5,190.0
37.0,112.5
44.0,227.5
17.0,177.5
17.0,160.0
29.5,127.5
29.5,97.5
15.0,145.0
27.0,105.0
21.0,285.0
30.0,122.5
19.0,190.0
31.0,105.0
37.0,135.0
24.0,137.5
38.0,205.0
17.0,110.0
20.5,185.0
32.0,240.0
61.0,180.0
51.0,215.0
30.0,95.0
14.0,82.5
21.0,152.5
35.0,247.5
21.5,105.0
25.0,217.5
18.0,200.0
16.0,62.5
23.0,157.5
36.0,167.83
43.0,170.0
22.5,140.0
28.0,55.0
39.0,105.0
19.5,192.5
20.0,252.5
26.5,67.5
20.0,95.0
27.5,267.5
22.5,312.5
28.0,322.5
26.0,257.5
20.0,75.0
29.0,345.0
27.0,272.5
18.5,111.13
23.0,87.5
21.5,160.0
26.0,227.5
58.0,110.0
22.0,105.0
16.5,170.0
23.0,282.5
28.5,267.5
24.0,252.5
19.5,152.5
52.5,117.5
14.5,125.0
19.0,110.0
24.0,137.5
50.0,205.0
20.0,224.53
29.0,97.5
30.0,332.5
29.0,77.5
24.5,165.0
17.5,177.5
51.0,182.5
37.0,77.5
26.0,215.0
22.5,207.5
22.5,197.5
23.5,115.0
,215.0
26.5,105.0
26.0,185.0
23.0,444.52
19.5,215.0
41.0,205.0
22.0,200.0
65.0,182.5
25.5,165.0
29.5,110.0
73.5,160.0
28.5,110.0
49.0,320.0
50.0,185.0
27.5,187.5
17.5,185.0
